Date,Open,High,Low,Close,Volume
2006-10-18 21:00:00,1.253225,1.26416,1.25272,1.262465,12827
2006-10-19 21:00:00,1.262515,1.264,1.2598,1.26179,10199
2006-10-20 21:00:00,1.26184,1.26184,1.26179,1.26179,3
2006-10-21 21:00:00,1.26159,1.26205,1.26084,1.26175,585
2006-10-22 21:00:00,1.26175,1.26217,1.25368,1.255125,10880
2006-10-23 21:00:00,1.255175,1.2576,1.25252,1.255765,12411
2006-10-24 21:00:00,1.255665,1.2622,1.25508,1.260275,15827
2006-10-25 21:00:00,1.260225,1.2702,1.26,1.269355,18314
2006-10-26 21:00:00,1.269355,1.275,1.26638,1.27409,15243
2006-10-28 21:00:00,1.27385,1.27395,1.27309,1.2734,511
2006-10-29 22:00:00,1.2734,1.2736,1.26994,1.272375,13385
2006-10-30 22:00:00,1.272385,1.2783,1.2679,1.276185,14230
2006-10-31 22:00:00,1.276185,1.2799,1.27432,1.275705,14943
2006-11-01 22:00:00,1.275705,1.2785,1.2738,1.277755,15123
2006-11-02 22:00:00,1.277755,1.27915,1.26837,1.27175,12582
2006-11-03 22:00:00,1.27165,1.27165,1.27165,1.27165,1
2006-11-04 22:00:00,1.27165,1.27175,1.2707,1.2717,514
2006-11-05 22:00:00,1.2717,1.27248,1.26902,1.272315,9459
2006-11-06 22:00:00,1.272315,1.2819,1.27216,1.277685,12457
2006-11-07 22:00:00,1.277635,1.28078,1.2747,1.275755,11661
2006-11-08 22:00:00,1.275805,1.28475,1.27506,1.282805,13297
2006-11-09 22:00:00,1.282755,1.29008,1.2827,1.28406,16920
2006-11-11 22:00:00,1.28446,1.2852,1.28385,1.2846,597
2006-11-12 22:00:00,1.2846,1.2878,1.27976,1.280585,16177
2006-11-13 22:00:00,1.280535,1.28706,1.2791,1.281105,20082
2006-11-14 22:00:00,1.281105,1.2834,1.27738,1.282725,16395
2006-11-15 22:00:00,1.282805,1.28407,1.2785,1.279565,14833
2006-11-16 22:00:00,1.279645,1.28448,1.2763,1.28275,18549
2006-11-17 22:00:00,1.28275,1.28275,1.28275,1.28275,2
2006-11-18 22:00:00,1.28295,1.28425,1.28215,1.2829,439
2006-11-19 22:00:00,1.2829,1.28514,1.28058,1.281525,10998
2006-11-20 22:00:00,1.281475,1.28536,1.27988,1.284505,11574
2006-11-21 22:00:00,1.284505,1.29572,1.284,1.294355,16093
2006-11-22 22:00:00,1.294255,1.29752,1.2928,1.294405,11558
2006-11-23 22:00:00,1.294355,1.311,1.2943,1.3094,16137
2006-11-24 22:00:00,1.30925,1.30925,1.30915,1.30915,2
2006-11-25 22:00:00,1.30905,1.31795,1.30905,1.3166,1942
2006-11-26 22:00:00,1.3165,1.3168,1.30856,1.313455,16327
2006-11-27 22:00:00,1.313495,1.32082,1.31206,1.319985,20577
2006-11-28 22:00:00,1.320005,1.32186,1.31314,1.315445,26675
2006-11-29 22:00:00,1.315405,1.32744,1.31428,1.324275,25232
2006-11-30 22:00:00,1.324225,1.33478,1.32208,1.33385,20833
2006-12-02 22:00:00,1.33335,1.33415,1.33315,1.3334,680
2006-12-03 22:00:00,1.3334,1.3367,1.32832,1.334165,18815
2006-12-04 22:00:00,1.334165,1.3363,1.32882,1.331595,19369
2006-12-05 22:00:00,1.331645,1.33406,1.32562,1.328725,18881
2006-12-06 22:00:00,1.328775,1.3324,1.32756,1.328665,18033
2006-12-07 22:00:00,1.328785,1.33632,1.31926,1.32025,30687
2006-12-09 22:00:00,1.32005,1.32067,1.31645,1.31805,1231
2006-12-10 22:00:00,1.318,1.32628,1.31313,1.323695,21464
2006-12-11 22:00:00,1.323705,1.32906,1.32125,1.328485,24812
2006-12-12 22:00:00,1.328555,1.32886,1.31922,1.321305,21923
2006-12-13 22:00:00,1.321205,1.3253,1.31414,1.314285,26190
2006-12-14 22:00:00,1.314335,1.3186,1.30606,1.30805,33287
2006-12-15 22:00:00,1.30805,1.30805,1.30805,1.30805,1
2006-12-16 22:00:00,1.3076,1.30839,1.30755,1.30835,257
2006-12-17 22:00:00,1.30839,1.31182,1.3053,1.309695,21026
2006-12-18 22:00:00,1.309695,1.32144,1.30838,1.319655,31051
2006-12-19 22:00:00,1.319675,1.3246,1.31608,1.317325,30617
2006-12-20 22:00:00,1.317225,1.32137,1.31412,1.317605,29989
2006-12-21 22:00:00,1.317605,1.32131,1.31096,1.3128,26282
2006-12-23 22:00:00,1.31103,1.31234,1.31103,1.31234,5
2006-12-24 22:00:00,1.3117,1.31452,1.31055,1.31433,2783
2006-12-25 22:00:00,1.31443,1.31443,1.30905,1.309805,8952
2006-12-26 22:00:00,1.309805,1.31778,1.30958,1.311395,24695
2006-12-27 22:00:00,1.311395,1.32012,1.3106,1.314835,26843
2006-12-28 22:00:00,1.314815,1.32055,1.31371,1.31977,23154
2006-12-29 22:00:00,1.31977,1.31977,1.31977,1.31977,2
2006-12-31 22:00:00,1.31995,1.32005,1.3192,1.31985,58
2007-01-01 22:00:00,1.31985,1.32964,1.31975,1.327335,21658
2007-01-02 22:00:00,1.327295,1.32902,1.31468,1.316885,29627
2007-01-03 22:00:00,1.316985,1.31792,1.30754,1.308445,33237
2007-01-04 22:00:00,1.308495,1.31056,1.2982,1.30025,35441
2007-01-06 22:00:00,1.3007,1.3018,1.3007,1.30166,192
2007-01-07 22:00:00,1.30161,1.30357,1.29732,1.302385,27235
2007-01-08 22:00:00,1.302285,1.30298,1.29986,1.300105,615
2007-01-09 22:00:00,1.300115,1.30052,1.29318,1.293785,32377
2007-01-10 22:00:00,1.293785,1.30162,1.28832,1.289355,36143
2007-01-11 22:00:00,1.289355,1.29452,1.28666,1.29235,32259
2007-01-13 22:00:00,1.29296,1.29311,1.29221,1.29251,78
2007-01-14 22:00:00,1.29246,1.29574,1.29168,1.293725,16957
2007-01-15 22:00:00,1.293725,1.29892,1.29094,1.291775,29776
2007-01-16 22:00:00,1.291825,1.29506,1.28982,1.293795,27949
2007-01-17 22:00:00,1.293795,1.29764,1.2897,1.296385,35949
2007-01-18 22:00:00,1.296435,1.30014,1.29144,1.29571,26950
2007-01-20 22:00:00,1.29591,1.29661,1.29591,1.29626,124
2007-01-21 22:00:00,1.29631,1.29786,1.29238,1.294995,22096
2007-01-22 22:00:00,1.294945,1.30444,1.29294,1.302655,30587
2007-01-23 22:00:00,1.302705,1.30368,1.29493,1.297115,33459
2007-01-24 22:00:00,1.297065,1.30024,1.29161,1.29322,35854
2007-01-25 22:00:00,1.29322,1.29451,1.28719,1.2917,33471
2007-01-26 22:00:00,1.29172,1.29172,1.29172,1.29172,1
2007-01-27 22:00:00,1.29175,1.29268,1.2913,1.29191,351
2007-01-28 22:00:00,1.29191,1.29666,1.28996,1.29567,22656
2007-01-29 22:00:00,1.29567,1.29809,1.29454,1.29696,27473
2007-01-30 22:00:00,1.29696,1.30365,1.29257,1.30323,31207
2007-01-31 22:00:00,1.30321,1.30525,1.30027,1.30221,29502
2007-02-01 22:00:00,1.30231,1.30648,1.29514,1.29616,28518
2007-02-03 22:00:00,1.29636,1.29645,1.29586,1.29601,145
2007-02-04 22:00:00,1.29606,1.29664,1.29146,1.2928,23309
2007-02-05 22:00:00,1.29279,1.299,1.29139,1.29847,26091
2007-02-06 22:00:00,1.29856,1.30238,1.29734,1.30112,23426
2007-02-07 22:00:00,1.30112,1.3042,1.29763,1.30412,26414
2007-02-08 22:00:00,1.30412,1.30442,1.29846,1.30085,24067
2007-02-09 22:00:00,1.30085,1.30085,1.30085,1.30085,5
2007-02-10 22:00:00,1.30055,1.30055,1.29885,1.29905,337
2007-02-11 22:00:00,1.2991,1.30367,1.29417,1.29657,21729
2007-02-12 22:00:00,1.29662,1.30441,1.2956,1.30381,25347
2007-02-13 22:00:00,1.30381,1.31504,1.30246,1.31309,31041
2007-02-14 22:00:00,1.31309,1.31728,1.31192,1.3142,30876
2007-02-15 22:00:00,1.31418,1.31456,1.30946,1.31382,25832
2007-02-17 22:00:00,1.31365,1.316,1.31355,1.31552,662
2007-02-18 22:00:00,1.31557,1.31617,1.31231,1.3156,13600
2007-02-19 22:00:00,1.31557,1.31896,1.31308,1.31383,19040
2007-02-20 22:00:00,1.31383,1.31663,1.31125,1.31397,23167
2007-02-21 22:00:00,1.31407,1.31442,1.30812,1.31261,14146
2007-02-22 22:00:00,1.31262,1.31875,1.3103,1.31665,17621
2007-02-24 22:00:00,1.31685,1.3173,1.3166,1.31685,127
2007-02-25 22:00:00,1.3168,1.31975,1.31517,1.31877,10891
2007-02-26 22:00:00,1.31877,1.3259,1.3162,1.32422,19956
2007-02-27 22:00:00,1.32422,1.32422,1.31818,1.3229,19622
2007-02-28 22:00:00,1.3228,1.32403,1.31561,1.31869,21234
2007-03-01 22:00:00,1.31869,1.32011,1.31436,1.3192,24974
2007-03-03 22:00:00,1.31925,1.32115,1.31925,1.3201,297
2007-03-04 22:00:00,1.32015,1.32125,1.30725,1.30894,31185
2007-03-05 22:00:00,1.30889,1.31311,1.3082,1.31278,27276
2007-03-06 22:00:00,1.31269,1.31845,1.31103,1.31767,21887
2007-03-07 22:00:00,1.3177,1.31822,1.31172,1.3134,17514
2007-03-08 22:00:00,1.31345,1.31593,1.30879,1.31155,21482
2007-03-10 22:00:00,1.31525,1.3153,1.31385,1.314,357
2007-03-11 21:00:00,1.31405,1.32,1.3109,1.31892,14296
2007-03-12 21:00:00,1.3189,1.32211,1.31558,1.31968,14629
2007-03-13 21:00:00,1.31959,1.3245,1.31777,1.3222,15912
2007-03-14 21:00:00,1.3222,1.32518,1.31933,1.32368,14811
2007-03-15 21:00:00,1.32363,1.33397,1.32337,1.33179,16466
2007-03-16 21:00:00,1.33179,1.33179,1.33179,1.33179,4
2007-03-17 21:00:00,1.3313,1.33194,1.33065,1.3316,343
2007-03-18 21:00:00,1.3316,1.33255,1.32803,1.33028,11122
2007-03-19 21:00:00,1.33033,1.33215,1.32717,1.33165,13112
2007-03-20 21:00:00,1.33165,1.33895,1.32896,1.33855,12869
2007-03-21 21:00:00,1.33852,1.34112,1.33123,1.33314,16371
2007-03-22 21:00:00,1.33319,1.3343,1.3282,1.32835,17021
2007-03-24 21:00:00,1.32855,1.32915,1.32825,1.32845,304
2007-03-25 21:00:00,1.32845,1.33465,1.32541,1.33302,20915
2007-03-26 21:00:00,1.33302,1.33635,1.33224,1.33527,20115
2007-03-27 21:00:00,1.33527,1.33736,1.33096,1.33137,26756
2007-03-28 21:00:00,1.33137,1.33539,1.33032,1.33321,21068
2007-03-29 21:00:00,1.33322,1.33994,1.32886,1.33545,25895
2007-03-31 21:00:00,1.33645,1.33815,1.33625,1.3373,629
2007-04-01 21:00:00,1.33735,1.3384,1.33326,1.33658,25590
2007-04-02 21:00:00,1.33658,1.33817,1.33198,1.33307,22250
2007-04-03 21:00:00,1.33317,1.33806,1.33197,1.33671,14230
2007-04-04 21:00:00,1.33672,1.34405,1.33539,1.34298,13488
2007-04-05 21:00:00,1.34298,1.3432,1.33646,1.33775,11626
2007-04-06 21:00:00,1.33795,1.33795,1.33795,1.33795,1
2007-04-07 21:00:00,1.3386,1.3386,1.33755,1.33755,173
2007-04-08 21:00:00,1.33755,1.338,1.33408,1.335505,11556
2007-04-09 21:00:00,1.335505,1.34548,1.33495,1.3439,26244
2007-04-10 21:00:00,1.3439,1.3441,1.34082,1.34313,15631
2007-04-11 21:00:00,1.34308,1.35039,1.34291,1.3481,15923
2007-04-12 21:00:00,1.34809,1.35538,1.34809,1.35275,23565
2007-04-14 21:00:00,1.35532,1.35565,1.3531,1.35535,938
2007-04-15 21:00:00,1.35535,1.35794,1.35325,1.35347,25974
2007-04-16 21:00:00,1.35347,1.35939,1.35258,1.35657,23425
2007-04-17 21:00:00,1.35657,1.36167,1.35579,1.36087,14474
2007-04-18 21:00:00,1.36086,1.36189,1.3562,1.3612,19354
2007-04-19 21:00:00,1.36125,1.36377,1.3587,1.35903,18770
2007-04-21 21:00:00,1.35907,1.36025,1.35907,1.35985,172
2007-04-22 21:00:00,1.35995,1.36075,1.3542,1.35759,13248
2007-04-23 21:00:00,1.35754,1.36432,1.3548,1.36389,22330
2007-04-24 21:00:00,1.3639,1.36654,1.36227,1.3638,21994
2007-04-25 21:00:00,1.3638,1.36535,1.3585,1.3601,18052
2007-04-26 21:00:00,1.36015,1.36808,1.35866,1.36522,29925
2007-04-27 21:00:00,1.36525,1.36525,1.36525,1.36525,1
2007-04-28 21:00:00,1.36474,1.36575,1.36285,1.3631,565
2007-04-29 21:00:00,1.36315,1.36782,1.35899,1.3648,24079
2007-04-30 21:00:00,1.36468,1.36731,1.3591,1.36043,26108
2007-05-01 21:00:00,1.36045,1.3612,1.35615,1.35927,18756
2007-05-02 21:00:00,1.35927,1.36233,1.35472,1.355,27287
2007-05-03 21:00:00,1.35505,1.36114,1.35359,1.3591,26133
2007-05-05 21:00:00,1.35945,1.3607,1.35945,1.36035,250
2007-05-06 21:00:00,1.36035,1.36277,1.3591,1.36017,16019
2007-05-07 21:00:00,1.36015,1.36215,1.35166,1.35424,26993
2007-05-08 21:00:00,1.35429,1.35667,1.35204,1.35277,24725
2007-05-09 21:00:00,1.35277,1.3564,1.34659,1.34842,30114
2007-05-10 21:00:00,1.34837,1.35315,1.34615,1.35245,23282
2007-05-12 21:00:00,1.35385,1.35445,1.35315,1.3537,230
2007-05-13 21:00:00,1.35365,1.3558,1.35249,1.35462,21609
2007-05-14 21:00:00,1.35464,1.36092,1.35277,1.35908,23507
2007-05-15 21:00:00,1.35913,1.36092,1.35048,1.35157,28482
2007-05-16 21:00:00,1.35147,1.35443,1.3477,1.34941,21792
2007-05-17 21:00:00,1.34942,1.35212,1.34652,1.35084,21454
2007-05-19 21:00:00,1.35105,1.35234,1.35105,1.3519,227
2007-05-20 21:00:00,1.35195,1.3531,1.34369,1.3469,24697
2007-05-21 21:00:00,1.34688,1.34762,1.34392,1.34486,19823
2007-05-22 21:00:00,1.34486,1.35014,1.34166,1.34589,29564
2007-05-23 21:00:00,1.3459,1.34628,1.34159,1.34293,21645
2007-05-24 21:00:00,1.343,1.34724,1.341,1.34414,25442
2007-05-25 21:00:00,1.34404,1.34404,1.34404,1.34404,2
2007-05-26 21:00:00,1.34435,1.3449,1.34424,1.3449,32
2007-05-27 21:00:00,1.34485,1.34589,1.3445,1.34529,5631
2007-05-28 21:00:00,1.34532,1.35212,1.34199,1.34485,27887
2007-05-29 21:00:00,1.34494,1.34565,1.34076,1.34295,26739
2007-05-30 21:00:00,1.34298,1.34746,1.3424,1.34532,19802
2007-05-31 21:00:00,1.3453,1.34634,1.33919,1.34509,24690
2007-06-01 21:00:00,1.34509,1.34509,1.34509,1.34509,2
2007-06-02 21:00:00,1.34489,1.34489,1.34405,1.3441,173
2007-06-03 21:00:00,1.34405,1.34992,1.34321,1.34892,12554
2007-06-04 21:00:00,1.34892,1.35542,1.34879,1.35243,14404
2007-06-05 21:00:00,1.35248,1.35383,1.3486,1.35042,12884
2007-06-06 21:00:00,1.3504,1.35123,1.3423,1.3434,20602
2007-06-07 21:00:00,1.34337,1.3436,1.33204,1.33734,19916
2007-06-09 21:00:00,1.33745,1.33745,1.33715,1.33725,151
2007-06-10 21:00:00,1.33725,1.3373,1.33334,1.33574,12946
2007-06-11 21:00:00,1.33579,1.33693,1.33018,1.33022,13974
2007-06-12 21:00:00,1.33017,1.33155,1.32638,1.3311,21223
2007-06-13 21:00:00,1.3312,1.33237,1.32802,1.33114,18294
2007-06-14 21:00:00,1.33112,1.33894,1.33051,1.33887,18892
2007-06-16 21:00:00,1.33855,1.33855,1.33785,1.33785,148
2007-06-17 21:00:00,1.33785,1.34188,1.3376,1.34142,15457
2007-06-18 21:00:00,1.34147,1.34364,1.33842,1.34271,17161
2007-06-19 21:00:00,1.34271,1.34375,1.33968,1.34048,17731
2007-06-20 21:00:00,1.34043,1.3409,1.33728,1.33898,17371
2007-06-21 21:00:00,1.33897,1.347,1.33824,1.3469,22962
2007-06-23 21:00:00,1.34695,1.34715,1.3467,1.3469,82
2007-06-24 21:00:00,1.34685,1.34732,1.34398,1.34623,10790
2007-06-25 21:00:00,1.3462,1.3478,1.34324,1.34544,11843
2007-06-26 21:00:00,1.3454,1.3459,1.34157,1.34537,17661
2007-06-27 21:00:00,1.34532,1.34823,1.3424,1.34483,16642
2007-06-28 21:00:00,1.34488,1.35415,1.3431,1.3541,19036
2007-06-29 21:00:00,1.35415,1.35415,1.35415,1.35415,1
2007-06-30 21:00:00,1.35355,1.35443,1.35305,1.35415,259
2007-07-01 21:00:00,1.35415,1.36383,1.35288,1.36235,12645
2007-07-02 21:00:00,1.36227,1.36347,1.35849,1.36083,12960
2007-07-03 21:00:00,1.36081,1.36311,1.36058,1.36132,9371
2007-07-04 21:00:00,1.36132,1.36591,1.358,1.35985,17105
2007-07-05 21:00:00,1.35985,1.36408,1.35683,1.36278,15946
2007-07-07 21:00:00,1.36328,1.36363,1.36295,1.36325,251
2007-07-08 21:00:00,1.36335,1.36382,1.36107,1.36267,9991
2007-07-09 21:00:00,1.36267,1.37482,1.35943,1.37472,16909
2007-07-10 21:00:00,1.37474,1.37857,1.3732,1.37455,19176
2007-07-11 21:00:00,1.37456,1.37983,1.37413,1.37893,16021
2007-07-12 21:00:00,1.37893,1.38133,1.37634,1.37835,15301
2007-07-14 21:00:00,1.3788,1.37915,1.37845,1.3787,167
2007-07-15 21:00:00,1.3787,1.38036,1.37596,1.37728,11844
2007-07-16 21:00:00,1.37725,1.37992,1.37573,1.37815,10398
2007-07-17 21:00:00,1.37818,1.38332,1.37528,1.38033,15063
2007-07-18 21:00:00,1.38038,1.38307,1.37868,1.38044,15700
2007-07-19 21:00:00,1.38039,1.38437,1.37798,1.38272,18640
2007-07-21 21:00:00,1.38325,1.38455,1.38295,1.38355,569
2007-07-22 21:00:00,1.38355,1.3845,1.37953,1.38074,14907
2007-07-23 21:00:00,1.38072,1.38522,1.37989,1.38233,15490
2007-07-24 21:00:00,1.38233,1.3833,1.36967,1.37212,20426
2007-07-25 21:00:00,1.37209,1.3771,1.36926,1.37467,21212
2007-07-26 21:00:00,1.37463,1.37534,1.36272,1.36352,34070
2007-07-28 21:00:00,1.3635,1.36355,1.36165,1.36195,513
2007-07-29 21:00:00,1.36195,1.37051,1.36093,1.36967,21529
2007-07-30 21:00:00,1.36975,1.3727,1.36794,1.3684,19218
2007-07-31 21:00:00,1.36825,1.37093,1.36377,1.36676,23621
2007-08-01 21:00:00,1.36676,1.37052,1.36518,1.3703,28713
2007-08-02 21:00:00,1.37035,1.38189,1.36832,1.37735,29145
2007-08-04 21:00:00,1.37735,1.38145,1.37685,1.38085,1676
2007-08-05 21:00:00,1.3807,1.38405,1.37804,1.37934,29117
2007-08-06 21:00:00,1.37935,1.38163,1.37361,1.3737,28988
2007-08-07 21:00:00,1.37368,1.38262,1.37217,1.37978,17709
2007-08-08 21:00:00,1.37973,1.38173,1.36548,1.36783,18419
2007-08-09 21:00:00,1.36798,1.37054,1.36419,1.36939,21656
2007-08-10 21:00:00,1.36932,1.36939,1.36932,1.36939,2
2007-08-11 21:00:00,1.36953,1.37018,1.36883,1.36883,244
2007-08-12 21:00:00,1.36883,1.37087,1.36042,1.36131,17811
2007-08-13 21:00:00,1.36117,1.36261,1.35317,1.35331,31159
2007-08-14 21:00:00,1.35333,1.35399,1.34401,1.34425,33774
2007-08-15 21:00:00,1.3442,1.34469,1.33612,1.34262,42816
2007-08-16 21:00:00,1.34262,1.3547,1.33723,1.34745,32423
2007-08-18 21:00:00,1.3481,1.34915,1.34765,1.3483,388
2007-08-19 21:00:00,1.3483,1.35082,1.34609,1.34751,19263
2007-08-20 21:00:00,1.34749,1.35201,1.34563,1.34665,18961
2007-08-21 21:00:00,1.34665,1.35511,1.34512,1.35422,18490
2007-08-22 21:00:00,1.35427,1.35871,1.35337,1.35653,19797
2007-08-23 21:00:00,1.35643,1.36817,1.35541,1.36754,19695
2007-08-25 21:00:00,1.36769,1.36799,1.36734,1.36769,193
2007-08-26 21:00:00,1.36759,1.36843,1.36359,1.36474,11836
2007-08-27 21:00:00,1.36474,1.36808,1.36025,1.3604,18898
2007-08-28 21:00:00,1.3604,1.36803,1.3563,1.3677,16153
2007-08-29 21:00:00,1.36773,1.36803,1.35927,1.36254,18584
2007-08-30 21:00:00,1.36255,1.37196,1.36205,1.36295,19143
2007-09-01 21:00:00,1.36335,1.36355,1.36285,1.36325,240
2007-09-02 21:00:00,1.36325,1.36545,1.36061,1.36245,10892
2007-09-03 21:00:00,1.36245,1.36267,1.35517,1.3605,17052
2007-09-04 21:00:00,1.3605,1.36712,1.35698,1.36465,18311
2007-09-05 21:00:00,1.36466,1.371,1.36356,1.36917,17626
2007-09-06 21:00:00,1.36912,1.3799,1.36639,1.3768,20696
2007-09-08 21:00:00,1.37755,1.37805,1.37683,1.37705,360
2007-09-09 21:00:00,1.37705,1.38159,1.37666,1.38028,14711
2007-09-10 21:00:00,1.38028,1.38488,1.37788,1.38393,16039
2007-09-11 21:00:00,1.38393,1.3914,1.38249,1.39025,18765
2007-09-12 21:00:00,1.39022,1.39275,1.38636,1.38852,21810
2007-09-13 21:00:00,1.38847,1.3896,1.3844,1.38745,25097
2007-09-15 21:00:00,1.38795,1.38845,1.38655,1.38675,321
2007-09-16 21:00:00,1.38675,1.38886,1.38492,1.386785,18585
2007-09-17 21:00:00,1.386765,1.39885,1.38286,1.3984,18867
2007-09-18 21:00:00,1.39835,1.39876,1.39366,1.395755,21518
2007-09-19 21:00:00,1.395805,1.40984,1.39562,1.406465,19745
2007-09-20 21:00:00,1.406465,1.41204,1.40426,1.4091,18340
2007-09-22 21:00:00,1.4088,1.40945,1.4081,1.40925,210
2007-09-23 21:00:00,1.40925,1.41301,1.40678,1.4087,15108
2007-09-24 21:00:00,1.40864,1.41544,1.40616,1.413805,18818
2007-09-25 21:00:00,1.413805,1.41624,1.41114,1.412805,18270
2007-09-26 21:00:00,1.412815,1.41894,1.41238,1.41525,19897
2007-09-27 21:00:00,1.4153,1.42786,1.41458,1.4267,19802
2007-09-29 21:00:00,1.4273,1.42795,1.427,1.42755,332
2007-09-30 21:00:00,1.42755,1.42815,1.42108,1.423175,15370
2007-10-01 21:00:00,1.423175,1.42378,1.41388,1.415455,17259
2007-10-02 21:00:00,1.415425,1.42008,1.40838,1.409075,18183
2007-10-03 21:00:00,1.409075,1.41508,1.40678,1.413875,17008
2007-10-04 21:00:00,1.413875,1.4159,1.40322,1.41353,16948
2007-10-06 21:00:00,1.41353,1.41444,1.41353,1.41404,375
2007-10-07 21:00:00,1.41404,1.41539,1.40368,1.404855,15868
2007-10-08 21:00:00,1.404885,1.41146,1.40152,1.410655,21611
2007-10-09 21:00:00,1.410605,1.41716,1.40938,1.414575,17574
2007-10-10 21:00:00,1.414555,1.42412,1.41352,1.419635,20469
2007-10-11 21:00:00,1.419635,1.42132,1.41552,1.41787,20820
2007-10-12 21:00:00,1.41884,1.41884,1.41787,1.41787,3
2007-10-13 21:00:00,1.41787,1.41787,1.4166,1.4176,381
2007-10-14 21:00:00,1.4176,1.42436,1.41619,1.420505,16300
2007-10-15 21:00:00,1.420455,1.42264,1.41448,1.417315,20733
2007-10-16 21:00:00,1.417395,1.42306,1.41578,1.42082,21365
2007-10-17 21:00:00,1.42078,1.43108,1.41962,1.429335,24317
2007-10-18 21:00:00,1.429355,1.43196,1.42454,1.43011,21558
2007-10-20 21:00:00,1.431,1.4348,1.43079,1.43305,1549
2007-10-21 21:00:00,1.43315,1.4347,1.41266,1.418175,30675
2007-10-22 21:00:00,1.418175,1.42794,1.41712,1.426325,32101
2007-10-23 21:00:00,1.426305,1.42678,1.41884,1.426605,27012
2007-10-24 21:00:00,1.426605,1.43444,1.42478,1.432415,31089
2007-10-25 21:00:00,1.432425,1.43944,1.4318,1.43929,18784
2007-10-27 21:00:00,1.43979,1.4428,1.43949,1.4421,1037
2007-10-28 21:00:00,1.4421,1.44386,1.43778,1.442505,18260
2007-10-29 21:00:00,1.442415,1.44412,1.43748,1.443235,17277
2007-10-30 21:00:00,1.443235,1.45042,1.442,1.448695,19276
2007-10-31 21:00:00,1.448755,1.44876,1.44042,1.442515,22905
2007-11-01 21:00:00,1.442515,1.45284,1.44156,1.45043,24130
2007-11-03 21:00:00,1.45067,1.45212,1.45012,1.45157,804
2007-11-04 22:00:00,1.45157,1.45247,1.44434,1.446925,19347
2007-11-05 22:00:00,1.446925,1.45706,1.44662,1.4557,19569
2007-11-06 22:00:00,1.45567,1.47308,1.45548,1.463725,27929
2007-11-07 22:00:00,1.463725,1.47036,1.46138,1.467585,29914
2007-11-08 22:00:00,1.467685,1.47526,1.46324,1.46783,29569
2007-11-10 22:00:00,1.46753,1.46788,1.46668,1.46713,822
2007-11-11 22:00:00,1.46713,1.46748,1.45266,1.453255,31687
2007-11-12 22:00:00,1.453255,1.46332,1.45206,1.460245,26219
2007-11-13 22:00:00,1.460235,1.47254,1.46008,1.465075,28578
2007-11-14 22:00:00,1.465125,1.47042,1.4606,1.461245,36566
2007-11-15 22:00:00,1.461225,1.46726,1.45818,1.46622,29125
2007-11-16 22:00:00,1.466225,1.46622,1.46622,1.46622,5
2007-11-17 22:00:00,1.46637,1.46727,1.46622,1.4672,607
2007-11-18 22:00:00,1.4672,1.46885,1.46218,1.466485,29105
2007-11-19 22:00:00,1.466485,1.48544,1.46358,1.484175,39504
2007-11-20 22:00:00,1.484025,1.48702,1.47758,1.485885,35705
2007-11-21 22:00:00,1.485885,1.48744,1.48228,1.48498,20344
2007-11-22 22:00:00,1.48503,1.49682,1.47838,1.48375,32174
2007-11-24 22:00:00,1.4823,1.48345,1.48125,1.4822,723
2007-11-25 22:00:00,1.4823,1.48866,1.48055,1.487175,30631
2007-11-26 22:00:00,1.487135,1.49082,1.48094,1.482885,37890
2007-11-27 22:00:00,1.482885,1.48586,1.47124,1.484155,36038
2007-11-28 22:00:00,1.484055,1.48438,1.47236,1.474375,32309
2007-11-29 22:00:00,1.474385,1.47846,1.46285,1.46335,32922
2007-12-01 22:00:00,1.46375,1.4643,1.4633,1.4639,443
2007-12-02 22:00:00,1.46395,1.4709,1.4621,1.466745,24215
2007-12-03 22:00:00,1.466735,1.47676,1.46358,1.475825,34695
2007-12-04 22:00:00,1.475825,1.4771,1.45926,1.461155,23053
2007-12-05 22:00:00,1.461105,1.4653,1.45278,1.463805,36863
2007-12-06 22:00:00,1.463805,1.46736,1.45992,1.46578,27792
2007-12-08 22:00:00,1.46542,1.46583,1.46513,1.46553,463
2007-12-09 22:00:00,1.46553,1.47364,1.46403,1.471135,15540
2007-12-10 22:00:00,1.471135,1.47504,1.464,1.465525,31035
2007-12-11 22:00:00,1.465525,1.47498,1.46502,1.470645,34432
2007-12-12 22:00:00,1.470555,1.47378,1.45772,1.463395,32648
2007-12-13 22:00:00,1.463445,1.46562,1.44118,1.44297,33624
2007-12-15 22:00:00,1.44067,1.44252,1.4384,1.4393,1021
2007-12-16 22:00:00,1.4393,1.44534,1.4331,1.440075,32366
2007-12-17 22:00:00,1.440075,1.44366,1.43668,1.441385,25890
2007-12-18 22:00:00,1.441435,1.44236,1.43256,1.438375,29341
2007-12-19 22:00:00,1.438425,1.43944,1.43106,1.432985,26067
2007-12-20 22:00:00,1.432985,1.44102,1.43168,1.4382,21275
2007-12-22 22:00:00,1.43735,1.43815,1.43725,1.4375,203
2007-12-23 22:00:00,1.4375,1.44136,1.43665,1.43935,11002
2007-12-24 22:00:00,1.4394,1.44013,1.43921,1.43975,729
2007-12-25 22:00:00,1.43975,1.45054,1.43911,1.448965,11035
2007-12-26 22:00:00,1.449045,1.464,1.44702,1.462685,23334
2007-12-27 22:00:00,1.462685,1.4728,1.45926,1.47233,23174
2007-12-28 22:00:00,1.47235,1.47235,1.47235,1.47235,1
